emotion,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
0,0.7072942852973938,0.3924846053123474,0.3241676092147827,0.38766416907310486,0.6300089955329895,0.4159965217113495,0.7958961725234985,0.40104493498802185,0.38293278217315674,0.4166935682296753,0.23130914568901062,0.4168007969856262,0.5794618725776672,0.32479336857795715,0.8389191031455994,0.3162115514278412,0.4202045500278473,0.3247184157371521,0.15791797637939453,0.33194127678871155,0.5229402780532837,0.6207866668701172,0.6824049353599548,0.8150941729545593,0.3336403965950012,0.8216635584831238,0.5032625198364258,0.8048558235168457,0.5178991556167603,0.8690549731254578
0,0.7051603198051453,0.3929608464241028,0.3249036967754364,0.38867101073265076,0.6282303333282471,0.41417479515075684,0.7941128611564636,0.4012291133403778,0.38461834192276,0.4172264337539673,0.23224514722824097,0.415109783411026,0.5820503234863281,0.3239803612232208,0.840552806854248,0.3188958466053009,0.4198063313961029,0.32185444235801697,0.15829597413539886,0.33141231536865234,0.5216267108917236,0.6225700974464417,0.6808011531829834,0.8139239549636841,0.33629417419433594,0.8196369409561157,0.5064323544502258,0.8013768196105957,0.5154869556427002,0.870019257068634
0,0.686804473400116,0.38071927428245544,0.32144245505332947,0.381962388753891,0.6237010359764099,0.40053099393844604,0.7739813923835754,0.39681726694107056,0.37471675872802734,0.4021206498146057,0.23548966646194458,0.40138697624206543,0.5699597597122192,0.31270819902420044,0.8222334980964661,0.3083511292934418,0.4154137372970581,0.3105873763561249,0.15919381380081177,0.31837478280067444,0.5096911787986755,0.6130030155181885,0.6599452495574951,0.789886474609375,0.3351687788963318,0.8001012206077576,0.5003004670143127,0.776639461517334,0.5003047585487366,0.8490070700645447
0,0.681393563747406,0.38056719303131104,0.32164180278778076,0.38107913732528687,0.6198300719261169,0.39615315198898315,0.7699202299118042,0.3972375988960266,0.37543410062789917,0.4000239074230194,0.23747074604034424,0.40151122212409973,0.5665003061294556,0.31132903695106506,0.8179788589477539,0.3089040517807007,0.4159967601299286,0.3097279965877533,0.15914657711982727,0.31583863496780396,0.5084695816040039,0.6120343804359436,0.6525756120681763,0.7839912176132202,0.33496057987213135,0.794359564781189,0.49911418557167053,0.7704631686210632,0.49381011724472046,0.8470358848571777
0,0.6863850951194763,0.38044264912605286,0.3215921223163605,0.38152021169662476,0.6237757205963135,0.40003836154937744,0.7730764150619507,0.39648327231407166,0.37410199642181396,0.40160349011421204,0.23521682620048523,0.400950163602829,0.5693673491477966,0.3115955591201782,0.8226956725120544,0.3076734244823456,0.4155084490776062,0.3097618818283081,0.15929481387138367,0.3174527585506439,0.5098227858543396,0.6136294603347778,0.6586774587631226,0.7885913848876953,0.3347875773906708,0.798809289932251,0.4998002350330353,0.7762604355812073,0.4994655251502991,0.8475135564804077
0,0.6890671849250793,0.37875160574913025,0.31973686814308167,0.38942280411720276,0.6261111497879028,0.40391406416893005,0.7787293195724487,0.3903569281101227,0.378342866897583,0.4036039710044861,0.2366037666797638,0.3963669538497925,0.5888417363166809,0.30958667397499084,0.8316256403923035,0.3090493679046631,0.4119482636451721,0.3040819764137268,0.16569776833057404,0.32374152541160583,0.5066124796867371,0.6101539134979248,0.6697615385055542,0.7897834181785583,0.33884111046791077,0.8018344044685364,0.5082312226295471,0.7756508588790894,0.5066011548042297,0.8499540686607361
0,0.6907433271408081,0.38068071007728577,0.3207911550998688,0.389851450920105,0.6253361701965332,0.4044343829154968,0.780243992805481,0.39431890845298767,0.3802385926246643,0.4051488935947418,0.23819154500961304,0.3999159336090088,0.5878893136978149,0.3127886652946472,0.8318418264389038,0.31253287196159363,0.4133508503437042,0.30697864294052124,0.16596034169197083,0.3247353136539459,0.5076085329055786,0.6105828285217285,0.6710735559463501,0.7930360436439514,0.33952295780181885,0.8047919869422913,0.509853184223175,0.7761005759239197,0.5076634883880615,0.8539004325866699
0,0.6908925771713257,0.38030654191970825,0.3202183246612549,0.3897233009338379,0.6264936923980713,0.4041203260421753,0.7784533500671387,0.391308069229126,0.3783976435661316,0.4029078483581543,0.23887762427330017,0.3957054018974304,0.5913387537002563,0.30958327651023865,0.8352047801017761,0.3111630082130432,0.4128391742706299,0.30343639850616455,0.1662750542163849,0.322542667388916,0.5071021914482117,0.6103155612945557,0.6719707250595093,0.7928203344345093,0.3405311107635498,0.8032134771347046,0.5081140995025635,0.776971697807312,0.5080764889717102,0.8545284271240234
0,0.6737037301063538,0.37481358647346497,0.31107261776924133,0.37056925892829895,0.6119975447654724,0.388939768075943,0.749024510383606,0.3860728144645691,0.36269837617874146,0.3809228837490082,0.23075658082962036,0.38593828678131104,0.5605679154396057,0.2966674864292145,0.8124071359634399,0.29665830731391907,0.4051819145679474,0.29718923568725586,0.15738219022750854,0.3017410933971405,0.49216243624687195,0.5915284752845764,0.642296552658081,0.7766441702842712,0.32727667689323425,0.7812855243682861,0.4784402847290039,0.7621837258338928,0.48824143409729004,0.835473895072937
0,0.6732270121574402,0.3745466470718384,0.31104859709739685,0.3708808124065399,0.611328125,0.38820701837539673,0.7487539052963257,0.3863977789878845,0.3631991147994995,0.38126489520072937,0.23094651103019714,0.3861774802207947,0.5602891445159912,0.2971482276916504,0.8116102814674377,0.29723939299583435,0.40520378947257996,0.297315388917923,0.15737712383270264,0.301880419254303,0.4919869005680084,0.5916734933853149,0.6417938470840454,0.7760223150253296,0.32722294330596924,0.7808912992477417,0.47896966338157654,0.761135995388031,0.4874633550643921,0.8351070284843445
0,0.6728137135505676,0.37344300746917725,0.3112610876560211,0.3703351616859436,0.612802267074585,0.38933995366096497,0.7487533092498779,0.3854886591434479,0.3610478639602661,0.37920626997947693,0.23144295811653137,0.3848980963230133,0.5604190230369568,0.29524433612823486,0.8116471171379089,0.2947840988636017,0.4045007526874542,0.29601582884788513,0.15795652568340302,0.30095624923706055,0.4908377230167389,0.5904359221458435,0.6411140561103821,0.7751857042312622,0.32799726724624634,0.7805790305137634,0.4782417118549347,0.7605495452880859,0.4886191487312317,0.8341428637504578
0,0.6912165284156799,0.3847639858722687,0.31680285930633545,0.3813386559486389,0.6177549958229065,0.39886996150016785,0.7723246216773987,0.3917545676231384,0.381597101688385,0.40672287344932556,0.232744961977005,0.3979952037334442,0.583764910697937,0.31470558047294617,0.831987738609314,0.32151365280151367,0.41247549653053284,0.30356767773628235,0.15740525722503662,0.32188624143600464,0.5080744028091431,0.6101642847061157,0.6695529818534851,0.7960553169250488,0.335025429725647,0.8032245635986328,0.5031835436820984,0.7828540802001953,0.5027409791946411,0.8586402535438538
0,0.689929187297821,0.3837885856628418,0.3164307773113251,0.3803911805152893,0.6170967221260071,0.3980725109577179,0.7712867259979248,0.3908880352973938,0.3808676600456238,0.40609613060951233,0.23138558864593506,0.3972870707511902,0.5827028751373291,0.31400594115257263,0.830707311630249,0.32032665610313416,0.41184836626052856,0.3025238513946533,0.15736627578735352,0.3213437497615814,0.5072396397590637,0.6095049381256104,0.6690348386764526,0.7946338057518005,0.3340209424495697,0.8023589253425598,0.5022417902946472,0.7816776633262634,0.5022205114364624,0.8561223745346069
0,0.6905789375305176,0.3842923939228058,0.3165145218372345,0.3807467520236969,0.6171656847000122,0.39842644333839417,0.7713009119033813,0.3912656009197235,0.38100504875183105,0.406033992767334,0.2321840524673462,0.3972996771335602,0.5831385850906372,0.31406721472740173,0.8313643336296082,0.32076022028923035,0.4119521975517273,0.30291178822517395,0.15735547244548798,0.3211084008216858,0.5072259902954102,0.6095425486564636,0.6690118908882141,0.7954137325286865,0.33467191457748413,0.8023502230644226,0.5025234818458557,0.7821272611618042,0.5025103688240051,0.8574573993682861
0,0.6832062005996704,0.3770313858985901,0.3162124454975128,0.3838893175125122,0.6181356906890869,0.39849576354026794,0.7707762122154236,0.39028364419937134,0.3785431981086731,0.40170371532440186,0.23560068011283875,0.39702868461608887,0.5817367434501648,0.3102205693721771,0.8225482106208801,0.31275561451911926,0.40857791900634766,0.2974882423877716,0.1581316590309143,0.32249030470848083,0.5004197955131531,0.6060456037521362,0.6592567563056946,0.7840985655784607,0.33625054359436035,0.797656238079071,0.5043930411338806,0.7686642408370972,0.500207781791687,0.8493803143501282
0,0.6825061440467834,0.37590867280960083,0.31566667556762695,0.3838239014148712,0.6175536513328552,0.3980771601200104,0.7695232629776001,0.3902676999568939,0.37844693660736084,0.4008076786994934,0.23583894968032837,0.3971155285835266,0.5810765624046326,0.30975106358528137,0.8208386301994324,0.3122859001159668,0.40758419036865234,0.2966405153274536,0.15755146741867065,0.3222752809524536,0.4987325370311737,0.6049516201019287,0.6570653319358826,0.7829062342643738,0.336325466632843,0.7966297268867493,0.5041840076446533,0.7665279507637024,0.4995538592338562,0.8486418724060059
0,0.6846705675125122,0.37630191445350647,0.3157164454460144,0.3834121823310852,0.6198068261146545,0.4004189670085907,0.771398663520813,0.3891008496284485,0.3777293562889099,0.4019322395324707,0.23405638337135315,0.39585769176483154,0.5824896097183228,0.3097449541091919,0.8235717415809631,0.31182020902633667,0.40888452529907227,0.2987627685070038,0.15859785676002502,0.3231673240661621,0.5016477108001709,0.6063430309295654,0.6610527634620667,0.785210132598877,0.3364383280277252,0.7983091473579407,0.5037729144096375,0.7716925740242004,0.501747727394104,0.8496705293655396
0,0.6871179342269897,0.3840700685977936,0.32151922583580017,0.3878384828567505,0.6196303963661194,0.400224894285202,0.7812756299972534,0.3984641134738922,0.38648825883865356,0.40985825657844543,0.2371862530708313,0.4096541702747345,0.5807738304138184,0.3183841109275818,0.8255389928817749,0.3197866678237915,0.4135160446166992,0.3070589005947113,0.15899208188056946,0.3288259208202362,0.50970059633255,0.6132931709289551,0.6646660566329956,0.7918974757194519,0.3343202769756317,0.8059292435646057,0.5100626945495605,0.7756167650222778,0.5014809966087341,0.8558197617530823
0,0.6871036291122437,0.3833329379558563,0.3214859068393707,0.3875542879104614,0.6194261312484741,0.401378870010376,0.7817093729972839,0.39784225821495056,0.38628458976745605,0.4101848304271698,0.23617249727249146,0.4100850522518158,0.5799922943115234,0.31827589869499207,0.8245106339454651,0.31910043954849243,0.41339269280433655,0.30844733119010925,0.15903089940547943,0.32917705178260803,0.5097610354423523,0.6130027174949646,0.6643044948577881,0.7916306257247925,0.33428412675857544,0.8056637644767761,0.5100951790809631,0.776222288608551,0.5016183257102966,0.8550747036933899
0,0.6909844875335693,0.38454216718673706,0.3230742812156677,0.38914987444877625,0.6230630278587341,0.4048618674278259,0.7857549786567688,0.398517370223999,0.3856378197669983,0.4111606180667877,0.2383750081062317,0.40953031182289124,0.5839964747428894,0.31882408261299133,0.8299673199653625,0.3201739192008972,0.4147392809391022,0.30835211277008057,0.15937231481075287,0.32980623841285706,0.5116337537765503,0.6150270700454712,0.6675066947937012,0.795097291469574,0.33760184049606323,0.8094342350959778,0.5110593438148499,0.7810984253883362,0.5053337216377258,0.8605799078941345
0,0.691348671913147,0.38956281542778015,0.3225573003292084,0.39476558566093445,0.6189932823181152,0.40538665652275085,0.7846267223358154,0.4002227783203125,0.385841965675354,0.4089432954788208,0.241461843252182,0.408551424741745,0.5905925631523132,0.31607308983802795,0.8398975729942322,0.31934526562690735,0.4133719801902771,0.3061428964138031,0.1652393937110901,0.3255363702774048,0.5073890089988708,0.6108624339103699,0.6679824590682983,0.7972127795219421,0.3405190408229828,0.8080415725708008,0.510798454284668,0.7744166851043701,0.5059629678726196,0.8635017275810242
0,0.6954123377799988,0.38655009865760803,0.3238310217857361,0.39087212085723877,0.6258617043495178,0.40599313378334045,0.7850246429443359,0.39608004689216614,0.3833610415458679,0.4106633961200714,0.2396426498889923,0.40363726019859314,0.5918147563934326,0.31502535939216614,0.8419462442398071,0.3207762539386749,0.41501396894454956,0.3049570918083191,0.1613418608903885,0.32614997029304504,0.5132015347480774,0.6177404522895813,0.6709203124046326,0.7986153960227966,0.3415957987308502,0.8088016510009766,0.5110206604003906,0.7852611541748047,0.5070360898971558,0.864677369594574
0,0.6932951807975769,0.38671281933784485,0.32270556688308716,0.38988107442855835,0.6223966479301453,0.4068154990673065,0.7849336862564087,0.3970228433609009,0.38372373580932617,0.41031259298324585,0.2374591827392578,0.4065821170806885,0.5883238315582275,0.31585919857025146,0.8381496071815491,0.3192940056324005,0.41405045986175537,0.30599337816238403,0.1615646779537201,0.326590359210968,0.5105611681938171,0.6148144602775574,0.6695991158485413,0.7976697683334351,0.3395499885082245,0.8089174032211304,0.509635865688324,0.7821502089500427,0.5078065991401672,0.8622710704803467
0,0.6908871531486511,0.37958192825317383,0.3176356256008148,0.3761969208717346,0.6224204301834106,0.3999071717262268,0.7708524465560913,0.3930574357509613,0.376944363117218,0.4056960940361023,0.23343583941459656,0.40018218755722046,0.5736202597618103,0.317230761051178,0.8232998847961426,0.3194202780723572,0.4161611795425415,0.30698925256729126,0.15271461009979248,0.32088717818260193,0.5121358036994934,0.6123855710029602,0.6649991869926453,0.7938116788864136,0.3358106017112732,0.8051844835281372,0.49985769391059875,0.7825676202774048,0.5008793473243713,0.8573088645935059
0,0.6886870861053467,0.3792901635169983,0.3185642659664154,0.3767649829387665,0.6211183667182922,0.3998222351074219,0.771298885345459,0.3934616446495056,0.3769717812538147,0.404888391494751,0.23339027166366577,0.401193231344223,0.572557270526886,0.31629011034965515,0.8221403360366821,0.31775692105293274,0.4156321883201599,0.3067924976348877,0.1540037840604782,0.3202163279056549,0.5109009742736816,0.6116429567337036,0.663305938243866,0.7919614315032959,0.3354213833808899,0.8038594126701355,0.5000239610671997,0.7801591753959656,0.5003397464752197,0.8549591302871704
0,0.6918726563453674,0.37962451577186584,0.3190303444862366,0.3775182068347931,0.6251326203346252,0.4014284610748291,0.7727588415145874,0.39322200417518616,0.37567591667175293,0.40471720695495605,0.23430213332176208,0.3993474245071411,0.5757728219032288,0.31581220030784607,0.8269635438919067,0.31711068749427795,0.41594889760017395,0.3049398362636566,0.15422405302524567,0.32039111852645874,0.5121966600418091,0.612855851650238,0.666388988494873,0.7942602634429932,0.33672332763671875,0.806262195110321,0.5002303719520569,0.7835230231285095,0.5029527544975281,0.8568622469902039
0,0.6877567768096924,0.3817196488380432,0.31351667642593384,0.38236862421035767,0.6147474050521851,0.3984353840351105,0.7692582607269287,0.3933429419994354,0.379122257232666,0.4036186635494232,0.23153147101402283,0.3997620940208435,0.5767688155174255,0.3142068684101105,0.8239319920539856,0.3165157437324524,0.41074708104133606,0.3064870834350586,0.15747660398483276,0.3215870261192322,0.5028577446937561,0.6077978014945984,0.6603642702102661,0.7918197512626648,0.33441126346588135,0.8001910448074341,0.49894705414772034,0.7718988656997681,0.49938255548477173,0.854171872138977
0,0.686858594417572,0.38019052147865295,0.3129027783870697,0.3816297650337219,0.6145846843719482,0.39754894375801086,0.76839679479599,0.39281487464904785,0.37809669971466064,0.40282511711120605,0.22996601462364197,0.39910250902175903,0.5750511884689331,0.3133210837841034,0.8218086361885071,0.31444185972213745,0.4100017845630646,0.30610308051109314,0.1578950136899948,0.3219635486602783,0.5015884637832642,0.607014536857605,0.6591778993606567,0.7894508242607117,0.33276546001434326,0.798909068107605,0.49808868765830994,0.770507276058197,0.4987519383430481,0.8503719568252563
0,0.6883875131607056,0.3825802803039551,0.31396129727363586,0.38361725211143494,0.6150434613227844,0.3987163007259369,0.7701734900474548,0.39398229122161865,0.3797319531440735,0.4042286276817322,0.23243755102157593,0.40002527832984924,0.5779862999916077,0.3146815598011017,0.825419545173645,0.3170306384563446,0.41099613904953003,0.3066609799861908,0.15780198574066162,0.3218415081501007,0.5033256411552429,0.6082988977432251,0.6611409187316895,0.7927405834197998,0.3350403904914856,0.8007993698120117,0.49977749586105347,0.7723322510719299,0.4996527433395386,0.8555028438568115
0,0.6913778185844421,0.385285347700119,0.31640568375587463,0.38776177167892456,0.6190920472145081,0.39974716305732727,0.7748795747756958,0.3938654959201813,0.3805701732635498,0.40421801805496216,0.237339586019516,0.39681196212768555,0.5899931788444519,0.31361883878707886,0.8363508582115173,0.319307804107666,0.4113292694091797,0.3027084171772003,0.16334280371665955,0.32156503200531006,0.5047711133956909,0.6065406799316406,0.6714941263198853,0.7966724634170532,0.33786916732788086,0.8054932951927185,0.5041159987449646,0.7757128477096558,0.5052855014801025,0.8600791692733765
0,0.6921930909156799,0.38593754172325134,0.3167784810066223,0.38852551579475403,0.6199552416801453,0.4002731144428253,0.7760108709335327,0.3944968581199646,0.3812441825866699,0.4049104154109955,0.2377641499042511,0.3974708020687103,0.5910302400588989,0.31419840455055237,0.8373753428459167,0.3199848234653473,0.4118932783603668,0.3034282326698303,0.16360601782798767,0.3221627175807953,0.5056952834129333,0.6073518395423889,0.6727136969566345,0.7979310154914856,0.3382759094238281,0.8066672682762146,0.5048558712005615,0.7765911817550659,0.5060817003250122,0.861329197883606
0,0.6909389495849609,0.38526836037635803,0.3171755075454712,0.3889469802379608,0.6190574765205383,0.39980390667915344,0.7748036980628967,0.3941554129123688,0.38073980808258057,0.40380191802978516,0.23851943016052246,0.3962900638580322,0.5910507440567017,0.3129637837409973,0.8376671075820923,0.31901106238365173,0.41182005405426025,0.3024473786354065,0.16459336876869202,0.3209506869316101,0.5049534440040588,0.6074404120445251,0.6705487966537476,0.7960846424102783,0.33947134017944336,0.8039587736129761,0.5049376487731934,0.7746625542640686,0.5047069191932678,0.8607534170150757
0,0.6928538084030151,0.37631165981292725,0.3181437849998474,0.37846842408180237,0.6228570342063904,0.40419840812683105,0.7750822305679321,0.39082831144332886,0.37656235694885254,0.4068158268928528,0.230109304189682,0.4004526734352112,0.5764626264572144,0.31459325551986694,0.822720468044281,0.3146021366119385,0.41234639286994934,0.3068263530731201,0.15440119802951813,0.3249014914035797,0.5082495808601379,0.6121732592582703,0.6672343611717224,0.7939062118530273,0.33498433232307434,0.8053452372550964,0.5021918416023254,0.784328818321228,0.506693422794342,0.8536660075187683
0,0.6952674388885498,0.37670978903770447,0.31889796257019043,0.3808627724647522,0.6266578435897827,0.40514954924583435,0.7783629894256592,0.39156216382980347,0.37651336193084717,0.40861523151397705,0.23014217615127563,0.40128159523010254,0.5779096484184265,0.315071702003479,0.8255022168159485,0.31349751353263855,0.41472214460372925,0.309938907623291,0.15634408593177795,0.32660120725631714,0.512703001499176,0.615811288356781,0.6701759696006775,0.7949030995368958,0.3341090977191925,0.8067637085914612,0.5027979612350464,0.7875170111656189,0.5079044103622437,0.8531308770179749
0,0.6948460340499878,0.3767661452293396,0.31828075647354126,0.3797515034675598,0.625068724155426,0.4047492444515228,0.7762625813484192,0.39064711332321167,0.3765249252319336,0.4077359139919281,0.2306990921497345,0.3998033106327057,0.5786110758781433,0.3144470155239105,0.8257271647453308,0.31478819251060486,0.41332539916038513,0.3075406551361084,0.15510445833206177,0.3249111473560333,0.5107625126838684,0.6141234636306763,0.669269859790802,0.7951812744140625,0.33521294593811035,0.8062396049499512,0.5021066665649414,0.786732017993927,0.5077468156814575,0.8548178672790527
0,0.6885262131690979,0.3805807828903198,0.31973206996917725,0.38158562779426575,0.6205419301986694,0.402669757604599,0.778668224811554,0.3907669186592102,0.3802477717399597,0.4085060656070709,0.2292034924030304,0.4049251079559326,0.5778145790100098,0.3136286437511444,0.8258718848228455,0.31416887044906616,0.41157400608062744,0.3049408197402954,0.15572671592235565,0.3262271285057068,0.5101049542427063,0.6128938794136047,0.6656581163406372,0.7911760210990906,0.3306552469730377,0.8036931753158569,0.5037509799003601,0.7836520075798035,0.503129243850708,0.8497520089149475
0,0.6847472786903381,0.3790833652019501,0.3199443221092224,0.3812548518180847,0.619314968585968,0.40307721495628357,0.778810441493988,0.39129433035850525,0.379277765750885,0.4070151150226593,0.2280733585357666,0.406089186668396,0.5734198689460754,0.3132147192955017,0.8201883435249329,0.31007593870162964,0.41096681356430054,0.3068481981754303,0.1571025401353836,0.3266732692718506,0.5077333450317383,0.6104663610458374,0.6630170345306396,0.7875299453735352,0.3293655812740326,0.8017258644104004,0.5043764710426331,0.7798500061035156,0.502038300037384,0.8441441655158997
0,0.6924945116043091,0.3825681209564209,0.32075050473213196,0.3830188810825348,0.6236881613731384,0.40469279885292053,0.7823063135147095,0.391543984413147,0.38203662633895874,0.41110140085220337,0.22937709093093872,0.4067176282405853,0.5809016823768616,0.31534481048583984,0.8299412727355957,0.31586721539497375,0.41346922516822815,0.30713677406311035,0.1560039520263672,0.3281921446323395,0.5139079689979553,0.6161601543426514,0.6701281070709229,0.7955363392829895,0.3313974440097809,0.8073800206184387,0.504904568195343,0.7886039614677429,0.5061102509498596,0.8535134792327881
0,0.6991962194442749,0.38480037450790405,0.3201623260974884,0.38131722807884216,0.6227956414222717,0.4065253436565399,0.7814605832099915,0.39653921127319336,0.3833490014076233,0.4144856631755829,0.2318260371685028,0.40897640585899353,0.5781626105308533,0.3211880326271057,0.8302100896835327,0.3246852457523346,0.41723641753196716,0.31373903155326843,0.1528516709804535,0.3285571038722992,0.5156405568122864,0.6209721565246582,0.6687505841255188,0.802153468132019,0.3373081088066101,0.8117220997810364,0.5048198699951172,0.7904207706451416,0.5068519711494446,0.8655796647071838
0,0.706026554107666,0.3878094553947449,0.3178342580795288,0.3817588686943054,0.6262248754501343,0.41034913063049316,0.7864047288894653,0.3951283097267151,0.3833252787590027,0.41792502999305725,0.22793906927108765,0.4089442193508148,0.5825548768043518,0.3239578604698181,0.8353273868560791,0.32569944858551025,0.41711950302124023,0.31693193316459656,0.151358962059021,0.3330320119857788,0.5190854072570801,0.6203057765960693,0.6791778802871704,0.8109933137893677,0.3344026505947113,0.8188234567642212,0.5034140348434448,0.8022679686546326,0.5132436156272888,0.8704379200935364
0,0.7041689157485962,0.3876830041408539,0.31851720809936523,0.38203027844429016,0.6256642937660217,0.40872567892074585,0.7841634750366211,0.39545154571533203,0.38412147760391235,0.41706541180610657,0.23024806380271912,0.4080244302749634,0.5830984711647034,0.32261544466018677,0.8357189297676086,0.3269398808479309,0.41794925928115845,0.31587734818458557,0.15239349007606506,0.3310357332229614,0.5193228125572205,0.6214578747749329,0.6762310266494751,0.8086391091346741,0.3364219069480896,0.8162990808486938,0.5041232705116272,0.7987582683563232,0.5106870532035828,0.8708232641220093
